"","USPS","date","incidD","state"
"27004","ME",2022-01-05,26,"Maine"
"27005","ME",2022-01-06,10,"Maine"
"27006","ME",2022-01-07,7,"Maine"
"27007","ME",2022-01-08,4,"Maine"
"27008","ME",2022-01-09,0,"Maine"
"27009","ME",2022-01-10,0,"Maine"
"27010","ME",2022-01-11,20,"Maine"
"27011","ME",2022-01-12,0,"Maine"
"27012","ME",2022-01-13,3,"Maine"
"27013","ME",2022-01-14,18,"Maine"
"27014","ME",2022-01-15,14,"Maine"
"27015","ME",2022-01-16,0,"Maine"
"27016","ME",2022-01-17,0,"Maine"
"27017","ME",2022-01-18,0,"Maine"
"27018","ME",2022-01-19,30,"Maine"
"27019","ME",2022-01-20,4,"Maine"
"27020","ME",2022-01-21,1,"Maine"
"27021","ME",2022-01-22,5,"Maine"
"27022","ME",2022-01-23,0,"Maine"
"27023","ME",2022-01-24,0,"Maine"
"27024","ME",2022-01-25,16,"Maine"
"27025","ME",2022-01-26,2,"Maine"
"27026","ME",2022-01-27,12,"Maine"
"27027","ME",2022-01-28,5,"Maine"
"27028","ME",2022-01-29,5,"Maine"
"27029","ME",2022-01-30,0,"Maine"
"27030","ME",2022-01-31,0,"Maine"
"27031","ME",2022-02-01,13,"Maine"
"27032","ME",2022-02-02,8,"Maine"
"27033","ME",2022-02-03,18,"Maine"
"27034","ME",2022-02-04,22,"Maine"
"27035","ME",2022-02-05,4,"Maine"
"27036","ME",2022-02-06,0,"Maine"
"27037","ME",2022-02-07,0,"Maine"
"27038","ME",2022-02-08,12,"Maine"
"27039","ME",2022-02-09,4,"Maine"
"27040","ME",2022-02-10,3,"Maine"
"27041","ME",2022-02-11,2,"Maine"
"27042","ME",2022-02-12,4,"Maine"
"27043","ME",2022-02-13,0,"Maine"
"27044","ME",2022-02-14,0,"Maine"
"27045","ME",2022-02-15,21,"Maine"
"27046","ME",2022-02-16,9,"Maine"
"27047","ME",2022-02-17,25,"Maine"
"27048","ME",2022-02-18,27,"Maine"
"27049","ME",2022-02-19,50,"Maine"
"27050","ME",2022-02-20,0,"Maine"
"27051","ME",2022-02-21,0,"Maine"
"27052","ME",2022-02-22,0,"Maine"
"27053","ME",2022-02-23,11,"Maine"
"27054","ME",2022-02-24,53,"Maine"
"27055","ME",2022-02-25,18,"Maine"
"27056","ME",2022-02-26,22,"Maine"
"27057","ME",2022-02-27,0,"Maine"
"27058","ME",2022-02-28,0,"Maine"
"27059","ME",2022-03-01,1,"Maine"
"27060","ME",2022-03-02,13,"Maine"
"27061","ME",2022-03-03,0,"Maine"
"27062","ME",2022-03-04,31,"Maine"
"27063","ME",2022-03-05,24,"Maine"
"27064","ME",2022-03-06,1,"Maine"
"27065","ME",2022-03-07,0,"Maine"
"27066","ME",2022-03-08,2,"Maine"
"27067","ME",2022-03-09,0,"Maine"
"27068","ME",2022-03-10,2,"Maine"
"27069","ME",2022-03-11,3,"Maine"
"27070","ME",2022-03-12,3,"Maine"
"27071","ME",2022-03-13,0,"Maine"
"27072","ME",2022-03-14,0,"Maine"
"27073","ME",2022-03-15,2,"Maine"
"27074","ME",2022-03-16,21,"Maine"
"27075","ME",2022-03-17,11,"Maine"
"27076","ME",2022-03-18,0,"Maine"
"27077","ME",2022-03-19,3,"Maine"
"27078","ME",2022-03-20,0,"Maine"
"27079","ME",2022-03-21,2,"Maine"
"27080","ME",2022-03-22,4,"Maine"
"27081","ME",2022-03-23,2,"Maine"
"27082","ME",2022-03-24,3,"Maine"
"27083","ME",2022-03-25,0,"Maine"
"27084","ME",2022-03-26,2,"Maine"
"27085","ME",2022-03-27,0,"Maine"
"27086","ME",2022-03-28,0,"Maine"
"27087","ME",2022-03-29,5,"Maine"
"27088","ME",2022-03-30,1,"Maine"
"27089","ME",2022-03-31,1,"Maine"
"27090","ME",2022-04-01,0,"Maine"
"27091","ME",2022-04-02,0,"Maine"
"27092","ME",2022-04-03,0,"Maine"
"27093","ME",2022-04-04,0,"Maine"
"27094","ME",2022-04-05,6,"Maine"
"27095","ME",2022-04-06,1,"Maine"
"27096","ME",2022-04-07,11,"Maine"
"27097","ME",2022-04-08,2,"Maine"
"27098","ME",2022-04-09,1,"Maine"
"27099","ME",2022-04-10,0,"Maine"
"27100","ME",2022-04-11,0,"Maine"
"27101","ME",2022-04-12,47,"Maine"
"27102","ME",2022-04-13,7,"Maine"
"27103","ME",2022-04-14,0,"Maine"
"27104","ME",2022-04-15,0,"Maine"
"27105","ME",2022-04-16,0,"Maine"
"27106","ME",2022-04-17,0,"Maine"
"27107","ME",2022-04-18,0,"Maine"
"27108","ME",2022-04-19,0,"Maine"
"27109","ME",2022-04-20,1,"Maine"
"27110","ME",2022-04-21,1,"Maine"
"27111","ME",2022-04-22,2,"Maine"
"27112","ME",2022-04-23,0,"Maine"
"27113","ME",2022-04-24,0,"Maine"
"27114","ME",2022-04-25,0,"Maine"
"27115","ME",2022-04-26,2,"Maine"
"27116","ME",2022-04-27,0,"Maine"
"27117","ME",2022-04-28,0,"Maine"
"27118","ME",2022-04-29,1,"Maine"
"27119","ME",2022-04-30,3,"Maine"
"27120","ME",2022-05-01,0,"Maine"
"27121","ME",2022-05-02,1,"Maine"
"27122","ME",2022-05-03,4,"Maine"
"27123","ME",2022-05-04,5,"Maine"
"27124","ME",2022-05-05,8,"Maine"
"27125","ME",2022-05-06,12,"Maine"
"27126","ME",2022-05-07,9,"Maine"
"27127","ME",2022-05-08,0,"Maine"
"27128","ME",2022-05-09,0,"Maine"
"27129","ME",2022-05-10,1,"Maine"
"27130","ME",2022-05-11,3,"Maine"
"27131","ME",2022-05-12,2,"Maine"
"27132","ME",2022-05-13,3,"Maine"
"27133","ME",2022-05-14,1,"Maine"
"27134","ME",2022-05-15,0,"Maine"
"27135","ME",2022-05-16,0,"Maine"
"27136","ME",2022-05-17,0,"Maine"
"27137","ME",2022-05-18,1,"Maine"
"27138","ME",2022-05-19,0,"Maine"
"27139","ME",2022-05-20,1,"Maine"
"27140","ME",2022-05-21,5,"Maine"
"27141","ME",2022-05-22,0,"Maine"
"27142","ME",2022-05-23,0,"Maine"
"27143","ME",2022-05-24,1,"Maine"
"27144","ME",2022-05-25,1,"Maine"
"27145","ME",2022-05-26,2,"Maine"
"27146","ME",2022-05-27,0,"Maine"
"27147","ME",2022-05-28,0,"Maine"
"27148","ME",2022-05-29,0,"Maine"
"27149","ME",2022-05-30,0,"Maine"
"27150","ME",2022-05-31,0,"Maine"
"27151","ME",2022-06-01,0,"Maine"
"27152","ME",2022-06-02,5,"Maine"
"27153","ME",2022-06-03,15,"Maine"
"27154","ME",2022-06-04,16,"Maine"
"27155","ME",2022-06-05,0,"Maine"
"27156","ME",2022-06-06,0,"Maine"
"27157","ME",2022-06-07,18,"Maine"
"27158","ME",2022-06-08,0,"Maine"
"27159","ME",2022-06-09,1,"Maine"
"27160","ME",2022-06-10,1,"Maine"
"27161","ME",2022-06-11,1,"Maine"
"27162","ME",2022-06-12,0,"Maine"
"27163","ME",2022-06-13,0,"Maine"
"27164","ME",2022-06-14,2,"Maine"
"27165","ME",2022-06-15,1,"Maine"
"27166","ME",2022-06-16,2,"Maine"
"27167","ME",2022-06-17,0,"Maine"
"27168","ME",2022-06-18,0,"Maine"
"27169","ME",2022-06-19,0,"Maine"
"27170","ME",2022-06-20,0,"Maine"
"27171","ME",2022-06-21,0,"Maine"
"27172","ME",2022-06-22,1,"Maine"
"27173","ME",2022-06-23,0,"Maine"
"27174","ME",2022-06-24,1,"Maine"
"27175","ME",2022-06-25,2,"Maine"
"27176","ME",2022-06-26,0,"Maine"
"27177","ME",2022-06-27,0,"Maine"
"27178","ME",2022-06-28,1,"Maine"
"27179","ME",2022-06-29,0,"Maine"
"27180","ME",2022-06-30,2,"Maine"
"27181","ME",2022-07-01,3,"Maine"
"27182","ME",2022-07-02,1,"Maine"
"27183","ME",2022-07-03,0,"Maine"
"27184","ME",2022-07-04,0,"Maine"
"27185","ME",2022-07-05,5,"Maine"
"27186","ME",2022-07-06,12,"Maine"
"27187","ME",2022-07-07,17,"Maine"
"27188","ME",2022-07-08,8,"Maine"
"27189","ME",2022-07-09,0,"Maine"
"27190","ME",2022-07-10,0,"Maine"
"27191","ME",2022-07-11,0,"Maine"
"27192","ME",2022-07-12,1,"Maine"
"27193","ME",2022-07-13,1,"Maine"
"27194","ME",2022-07-14,1,"Maine"
"27195","ME",2022-07-15,0,"Maine"
"27196","ME",2022-07-16,0,"Maine"
"27197","ME",2022-07-17,0,"Maine"
"27198","ME",2022-07-18,0,"Maine"
"27199","ME",2022-07-19,0,"Maine"
"27200","ME",2022-07-20,0,"Maine"
"27201","ME",2022-07-21,0,"Maine"
"27202","ME",2022-07-22,0,"Maine"
"27203","ME",2022-07-23,1,"Maine"
"27204","ME",2022-07-24,0,"Maine"
"27205","ME",2022-07-25,0,"Maine"
"27206","ME",2022-07-26,0,"Maine"
"27207","ME",2022-07-27,0,"Maine"
"27208","ME",2022-07-28,0,"Maine"
"27209","ME",2022-07-29,2,"Maine"
"27210","ME",2022-07-30,0,"Maine"
"27211","ME",2022-07-31,0,"Maine"
"27212","ME",2022-08-01,0,"Maine"
"27213","ME",2022-08-02,3,"Maine"
"27214","ME",2022-08-03,11,"Maine"
"27215","ME",2022-08-04,5,"Maine"
"27216","ME",2022-08-05,5,"Maine"
"27217","ME",2022-08-06,2,"Maine"
"27218","ME",2022-08-07,0,"Maine"
"27219","ME",2022-08-08,0,"Maine"
"27220","ME",2022-08-09,0,"Maine"
"27221","ME",2022-08-10,0,"Maine"
"27222","ME",2022-08-11,0,"Maine"
"27223","ME",2022-08-12,0,"Maine"
"27224","ME",2022-08-13,0,"Maine"
"27225","ME",2022-08-14,0,"Maine"
"27226","ME",2022-08-15,0,"Maine"
"27227","ME",2022-08-16,2,"Maine"
"27228","ME",2022-08-17,1,"Maine"
"27229","ME",2022-08-18,1,"Maine"
"27230","ME",2022-08-19,2,"Maine"
"27231","ME",2022-08-20,0,"Maine"
"27232","ME",2022-08-21,0,"Maine"
"27233","ME",2022-08-22,0,"Maine"
"27234","ME",2022-08-23,4,"Maine"
"27235","ME",2022-08-24,2,"Maine"
"27236","ME",2022-08-25,2,"Maine"
"27237","ME",2022-08-26,0,"Maine"
"27238","ME",2022-08-27,1,"Maine"
"27239","ME",2022-08-28,0,"Maine"
"27240","ME",2022-08-29,0,"Maine"
"27241","ME",2022-08-30,2,"Maine"
"27242","ME",2022-08-31,2,"Maine"
"27243","ME",2022-09-01,0,"Maine"
"27244","ME",2022-09-02,0,"Maine"
"27245","ME",2022-09-03,1,"Maine"
"27246","ME",2022-09-04,0,"Maine"
"27247","ME",2022-09-05,0,"Maine"
"27248","ME",2022-09-06,0,"Maine"
"27249","ME",2022-09-07,11,"Maine"
"27250","ME",2022-09-08,10,"Maine"
"27251","ME",2022-09-09,4,"Maine"
"27252","ME",2022-09-10,13,"Maine"
"27253","ME",2022-09-11,0,"Maine"
"27254","ME",2022-09-12,0,"Maine"
"27255","ME",2022-09-13,10,"Maine"
"27256","ME",2022-09-14,0,"Maine"
"27257","ME",2022-09-15,2,"Maine"
"27258","ME",2022-09-16,0,"Maine"
"27259","ME",2022-09-17,2,"Maine"
"27260","ME",2022-09-18,0,"Maine"
"27261","ME",2022-09-19,0,"Maine"
"27262","ME",2022-09-20,3,"Maine"
"27263","ME",2022-09-21,0,"Maine"
"27264","ME",2022-09-22,0,"Maine"
"27265","ME",2022-09-23,1,"Maine"
"27266","ME",2022-09-24,3,"Maine"
"27267","ME",2022-09-25,0,"Maine"
"27268","ME",2022-09-26,0,"Maine"
"27269","ME",2022-09-27,2,"Maine"
"27270","ME",2022-09-28,2,"Maine"
"27271","ME",2022-09-29,0,"Maine"
"27272","ME",2022-09-30,3,"Maine"
"27273","ME",2022-10-01,2,"Maine"
"27274","ME",2022-10-02,0,"Maine"
"27275","ME",2022-10-03,0,"Maine"
"27276","ME",2022-10-04,2,"Maine"
"27277","ME",2022-10-05,3,"Maine"
"27278","ME",2022-10-06,10,"Maine"
"27279","ME",2022-10-07,10,"Maine"
"27280","ME",2022-10-08,5,"Maine"
"27281","ME",2022-10-09,0,"Maine"
"27282","ME",2022-10-10,0,"Maine"
"27283","ME",2022-10-11,0,"Maine"
"27284","ME",2022-10-12,10,"Maine"
"27285","ME",2022-10-13,0,"Maine"
"27286","ME",2022-10-14,3,"Maine"
"27287","ME",2022-10-15,1,"Maine"
"27288","ME",2022-10-16,0,"Maine"
"27289","ME",2022-10-17,0,"Maine"
"27290","ME",2022-10-18,2,"Maine"
"27291","ME",2022-10-19,2,"Maine"
"27292","ME",2022-10-20,1,"Maine"
"27293","ME",2022-10-21,4,"Maine"
"27294","ME",2022-10-22,1,"Maine"
"27295","ME",2022-10-23,0,"Maine"
"27296","ME",2022-10-24,0,"Maine"
"27297","ME",2022-10-25,3,"Maine"
"27298","ME",2022-10-26,3,"Maine"
"27299","ME",2022-10-27,1,"Maine"
"27300","ME",2022-10-28,2,"Maine"
"27301","ME",2022-10-29,4,"Maine"
"27302","ME",2022-10-30,0,"Maine"
"27303","ME",2022-10-31,2,"Maine"
"27304","ME",2022-11-01,3,"Maine"
"27305","ME",2022-11-02,0,"Maine"
"27306","ME",2022-11-03,0,"Maine"
"27307","ME",2022-11-04,8,"Maine"
"27308","ME",2022-11-05,18,"Maine"
"27309","ME",2022-11-06,0,"Maine"
"27310","ME",2022-11-07,0,"Maine"
"27311","ME",2022-11-08,19,"Maine"
"27312","ME",2022-11-09,13,"Maine"
"27313","ME",2022-11-10,0,"Maine"
"27314","ME",2022-11-11,1,"Maine"
"27315","ME",2022-11-12,0,"Maine"
"27316","ME",2022-11-13,0,"Maine"
"27317","ME",2022-11-14,0,"Maine"
"27318","ME",2022-11-15,2,"Maine"
"27319","ME",2022-11-16,1,"Maine"
"27320","ME",2022-11-17,0,"Maine"
"27321","ME",2022-11-18,2,"Maine"
"27322","ME",2022-11-19,1,"Maine"
"27323","ME",2022-11-20,0,"Maine"
"27324","ME",2022-11-21,0,"Maine"
"27325","ME",2022-11-22,0,"Maine"
"27326","ME",2022-11-23,3,"Maine"
"27327","ME",2022-11-24,0,"Maine"
"27328","ME",2022-11-25,0,"Maine"
"27329","ME",2022-11-26,0,"Maine"
"27330","ME",2022-11-27,0,"Maine"
"27331","ME",2022-11-28,0,"Maine"
"27332","ME",2022-11-29,0,"Maine"
"27333","ME",2022-11-30,0,"Maine"
"27334","ME",2022-12-01,1,"Maine"
"27335","ME",2022-12-02,2,"Maine"
"27336","ME",2022-12-03,4,"Maine"
"27337","ME",2022-12-04,0,"Maine"
"27338","ME",2022-12-05,0,"Maine"
"27339","ME",2022-12-06,12,"Maine"
"27340","ME",2022-12-07,12,"Maine"
"27341","ME",2022-12-08,12,"Maine"
"27342","ME",2022-12-09,11,"Maine"
"27343","ME",2022-12-10,0,"Maine"
"27344","ME",2022-12-11,0,"Maine"
"27345","ME",2022-12-12,0,"Maine"
"27346","ME",2022-12-13,1,"Maine"
"27347","ME",2022-12-14,1,"Maine"
"27348","ME",2022-12-15,0,"Maine"
"27349","ME",2022-12-16,0,"Maine"
"27350","ME",2022-12-17,0,"Maine"
"27351","ME",2022-12-18,0,"Maine"
"27352","ME",2022-12-19,0,"Maine"
"27353","ME",2022-12-20,2,"Maine"
"27354","ME",2022-12-21,0,"Maine"
"27355","ME",2022-12-22,0,"Maine"
"27356","ME",2022-12-23,0,"Maine"
"27357","ME",2022-12-24,0,"Maine"
"27358","ME",2022-12-25,0,"Maine"
"27359","ME",2022-12-26,0,"Maine"
"27360","ME",2022-12-27,0,"Maine"
"27361","ME",2022-12-28,5,"Maine"
"27362","ME",2022-12-29,0,"Maine"
"27363","ME",2022-12-30,2,"Maine"
"27364","ME",2022-12-31,3,"Maine"
"27365","ME",2023-01-01,0,"Maine"
"27366","ME",2023-01-02,0,"Maine"
"27367","ME",2023-01-03,0,"Maine"
"27368","ME",2023-01-04,1,"Maine"
"27369","ME",2023-01-05,3,"Maine"
"27370","ME",2023-01-06,3,"Maine"
"27371","ME",2023-01-07,6,"Maine"
"27372","ME",2023-01-08,0,"Maine"
"27373","ME",2023-01-09,0,"Maine"
"27374","ME",2023-01-10,10,"Maine"
"27375","ME",2023-01-11,9,"Maine"
"27376","ME",2023-01-12,14,"Maine"
"27377","ME",2023-01-13,6,"Maine"
"27378","ME",2023-01-14,11,"Maine"
"27379","ME",2023-01-15,0,"Maine"
"27380","ME",2023-01-16,0,"Maine"
"27381","ME",2023-01-17,0,"Maine"
"27382","ME",2023-01-18,0,"Maine"
"27383","ME",2023-01-19,0,"Maine"
"27384","ME",2023-01-20,1,"Maine"
"27385","ME",2023-01-21,1,"Maine"
"27386","ME",2023-01-22,0,"Maine"
"27387","ME",2023-01-23,0,"Maine"
"27388","ME",2023-01-24,1,"Maine"
"27389","ME",2023-01-25,3,"Maine"
"27390","ME",2023-01-26,1,"Maine"
"27391","ME",2023-01-27,2,"Maine"
"27392","ME",2023-01-28,0,"Maine"
"27393","ME",2023-01-29,0,"Maine"
"27394","ME",2023-01-30,0,"Maine"
"27395","ME",2023-01-31,0,"Maine"
"27396","ME",2023-02-01,0,"Maine"
"27397","ME",2023-02-02,0,"Maine"
"27398","ME",2023-02-03,2,"Maine"
"27399","ME",2023-02-04,0,"Maine"
"27400","ME",2023-02-05,0,"Maine"
"27401","ME",2023-02-06,0,"Maine"
"27402","ME",2023-02-07,5,"Maine"
"27403","ME",2023-02-08,7,"Maine"
"27404","ME",2023-02-09,7,"Maine"
"27405","ME",2023-02-10,8,"Maine"
"27406","ME",2023-02-11,7,"Maine"
"27407","ME",2023-02-12,0,"Maine"
"27408","ME",2023-02-13,0,"Maine"
"27409","ME",2023-02-14,11,"Maine"
"27410","ME",2023-02-15,0,"Maine"
"27411","ME",2023-02-16,0,"Maine"
"27412","ME",2023-02-17,0,"Maine"
"27413","ME",2023-02-18,0,"Maine"
"27414","ME",2023-02-19,0,"Maine"
"27415","ME",2023-02-20,0,"Maine"
"27416","ME",2023-02-21,9,"Maine"
"27417","ME",2023-02-22,0,"Maine"
"27418","ME",2023-02-23,0,"Maine"
"27419","ME",2023-02-24,0,"Maine"
"27420","ME",2023-02-25,0,"Maine"
"27421","ME",2023-02-26,0,"Maine"
"27422","ME",2023-02-27,0,"Maine"
"27423","ME",2023-02-28,4,"Maine"
"27424","ME",2023-03-01,0,"Maine"
"27425","ME",2023-03-02,0,"Maine"
"27426","ME",2023-03-03,0,"Maine"
"27427","ME",2023-03-04,0,"Maine"
"27428","ME",2023-03-05,0,"Maine"
"27429","ME",2023-03-06,0,"Maine"
"27430","ME",2023-03-07,7,"Maine"
"27431","ME",2023-03-08,0,"Maine"
"27432","ME",2023-03-09,0,"Maine"
"27433","MI",2020-01-22,0,"Michigan"
"27434","MI",2020-01-23,0,"Michigan"
"27435","MI",2020-01-24,0,"Michigan"
"27436","MI",2020-01-25,0,"Michigan"
"27437","MI",2020-01-26,0,"Michigan"
"27438","MI",2020-01-27,0,"Michigan"
"27439","MI",2020-01-28,0,"Michigan"
"27440","MI",2020-01-29,0,"Michigan"
"27441","MI",2020-01-30,0,"Michigan"
"27442","MI",2020-01-31,0,"Michigan"
"27443","MI",2020-02-01,0,"Michigan"
"27444","MI",2020-02-02,0,"Michigan"
"27445","MI",2020-02-03,0,"Michigan"
"27446","MI",2020-02-04,0,"Michigan"
"27447","MI",2020-02-05,0,"Michigan"
"27448","MI",2020-02-06,0,"Michigan"
"27449","MI",2020-02-07,0,"Michigan"
"27450","MI",2020-02-08,0,"Michigan"
"27451","MI",2020-02-09,0,"Michigan"
"27452","MI",2020-02-10,0,"Michigan"
"27453","MI",2020-02-11,0,"Michigan"
"27454","MI",2020-02-12,0,"Michigan"
"27455","MI",2020-02-13,0,"Michigan"
"27456","MI",2020-02-14,0,"Michigan"
"27457","MI",2020-02-15,0,"Michigan"
"27458","MI",2020-02-16,0,"Michigan"
"27459","MI",2020-02-17,0,"Michigan"
"27460","MI",2020-02-18,0,"Michigan"
"27461","MI",2020-02-19,0,"Michigan"
"27462","MI",2020-02-20,0,"Michigan"
"27463","MI",2020-02-21,0,"Michigan"
"27464","MI",2020-02-22,0,"Michigan"
"27465","MI",2020-02-23,0,"Michigan"
"27466","MI",2020-02-24,0,"Michigan"
"27467","MI",2020-02-25,0,"Michigan"
"27468","MI",2020-02-26,0,"Michigan"
"27469","MI",2020-02-27,0,"Michigan"
"27470","MI",2020-02-28,0,"Michigan"
"27471","MI",2020-02-29,0,"Michigan"
"27472","MI",2020-03-01,0,"Michigan"
"27473","MI",2020-03-02,0,"Michigan"
"27474","MI",2020-03-03,0,"Michigan"
"27475","MI",2020-03-04,0,"Michigan"
"27476","MI",2020-03-05,0,"Michigan"
"27477","MI",2020-03-06,0,"Michigan"
"27478","MI",2020-03-07,0,"Michigan"
"27479","MI",2020-03-08,0,"Michigan"
"27480","MI",2020-03-09,0,"Michigan"
"27481","MI",2020-03-10,0,"Michigan"
"27482","MI",2020-03-11,0,"Michigan"
"27483","MI",2020-03-12,1,"Michigan"
"27484","MI",2020-03-13,0,"Michigan"
"27485","MI",2020-03-14,0,"Michigan"
"27486","MI",2020-03-15,0,"Michigan"
"27487","MI",2020-03-16,0,"Michigan"
"27488","MI",2020-03-17,0,"Michigan"
"27489","MI",2020-03-18,1,"Michigan"
"27490","MI",2020-03-19,0,"Michigan"
"27491","MI",2020-03-20,1,"Michigan"
"27492","MI",2020-03-21,3,"Michigan"
"27493","MI",2020-03-22,6,"Michigan"
"27494","MI",2020-03-23,6,"Michigan"
"27495","MI",2020-03-24,13,"Michigan"
"27496","MI",2020-03-25,20,"Michigan"
"27497","MI",2020-03-26,20,"Michigan"
"27498","MI",2020-03-27,35,"Michigan"
"27499","MI",2020-03-28,24,"Michigan"
"27500","MI",2020-03-29,27,"Michigan"
"27501","MI",2020-03-30,56,"Michigan"
"27502","MI",2020-03-31,79,"Michigan"
"27503","MI",2020-04-01,77,"Michigan"
"27504","MI",2020-04-02,83,"Michigan"
"27505","MI",2020-04-03,64,"Michigan"
"27506","MI",2020-04-04,66,"Michigan"
"27507","MI",2020-04-05,90,"Michigan"
"27508","MI",2020-04-06,119,"Michigan"
"27509","MI",2020-04-07,122,"Michigan"
"27510","MI",2020-04-08,120,"Michigan"
"27511","MI",2020-04-09,125,"Michigan"
"27512","MI",2020-04-10,209,"Michigan"
"27513","MI",2020-04-11,112,"Michigan"
"27514","MI",2020-04-12,99,"Michigan"
"27515","MI",2020-04-13,132,"Michigan"
"27516","MI",2020-04-14,173,"Michigan"
"27517","MI",2020-04-15,153,"Michigan"
"27518","MI",2020-04-16,80,"Michigan"
"27519","MI",2020-04-17,237,"Michigan"
"27520","MI",2020-04-18,84,"Michigan"
"27521","MI",2020-04-19,90,"Michigan"
"27522","MI",2020-04-20,83,"Michigan"
"27523","MI",2020-04-21,107,"Michigan"
"27524","MI",2020-04-22,244,"Michigan"
"27525","MI",2020-04-23,167,"Michigan"
"27526","MI",2020-04-24,108,"Michigan"
"27527","MI",2020-04-25,69,"Michigan"
"27528","MI",2020-04-26,164,"Michigan"
"27529","MI",2020-04-27,87,"Michigan"
"27530","MI",2020-04-28,166,"Michigan"
"27531","MI",2020-04-29,104,"Michigan"
"27532","MI",2020-04-30,120,"Michigan"
"27533","MI",2020-05-01,77,"Michigan"
"27534","MI",2020-05-02,155,"Michigan"
"27535","MI",2020-05-03,35,"Michigan"
"27536","MI",2020-05-04,83,"Michigan"
"27537","MI",2020-05-05,43,"Michigan"
"27538","MI",2020-05-06,74,"Michigan"
"27539","MI",2020-05-07,89,"Michigan"
"27540","MI",2020-05-08,57,"Michigan"
"27541","MI",2020-05-09,141,"Michigan"
"27542","MI",2020-05-10,24,"Michigan"
"27543","MI",2020-05-11,30,"Michigan"
"27544","MI",2020-05-12,89,"Michigan"
"27545","MI",2020-05-13,40,"Michigan"
"27546","MI",2020-05-14,75,"Michigan"
"27547","MI",2020-05-15,39,"Michigan"
"27548","MI",2020-05-16,56,"Michigan"
"27549","MI",2020-05-17,10,"Michigan"
"27550","MI",2020-05-18,24,"Michigan"
"27551","MI",2020-05-19,99,"Michigan"
"27552","MI",2020-05-20,46,"Michigan"
"27553","MI",2020-05-21,69,"Michigan"
"27554","MI",2020-05-22,29,"Michigan"
"27555","MI",2020-05-23,62,"Michigan"
"27556","MI",2020-05-24,5,"Michigan"
"27557","MI",2020-05-25,12,"Michigan"
"27558","MI",2020-05-26,28,"Michigan"
"27559","MI",2020-05-27,68,"Michigan"
"27560","MI",2020-05-28,36,"Michigan"
"27561","MI",2020-05-29,33,"Michigan"
"27562","MI",2020-05-30,55,"Michigan"
"27563","MI",2020-05-31,28,"Michigan"
"27564","MI",2020-06-01,25,"Michigan"
"27565","MI",2020-06-02,36,"Michigan"
"27566","MI",2020-06-03,20,"Michigan"
"27567","MI",2020-06-04,26,"Michigan"
"27568","MI",2020-06-05,71,"Michigan"
"27569","MI",2020-06-06,7,"Michigan"
"27570","MI",2020-06-07,11,"Michigan"
"27571","MI",2020-06-08,15,"Michigan"
"27572","MI",2020-06-09,9,"Michigan"
"27573","MI",2020-06-10,1,"Michigan"
"27574","MI",2020-06-11,29,"Michigan"
"27575","MI",2020-06-12,7,"Michigan"
"27576","MI",2020-06-13,24,"Michigan"
"27577","MI",2020-06-14,3,"Michigan"
"27578","MI",2020-06-15,3,"Michigan"
"27579","MI",2020-06-16,16,"Michigan"
"27580","MI",2020-06-17,2,"Michigan"
"27581","MI",2020-06-18,26,"Michigan"
"27582","MI",2020-06-19,6,"Michigan"
"27583","MI",2020-06-20,19,"Michigan"
"27584","MI",2020-06-21,3,"Michigan"
"27585","MI",2020-06-22,6,"Michigan"
"27586","MI",2020-06-23,12,"Michigan"
"27587","MI",2020-06-24,6,"Michigan"
"27588","MI",2020-06-25,20,"Michigan"
"27589","MI",2020-06-26,3,"Michigan"
"27590","MI",2020-06-27,17,"Michigan"
"27591","MI",2020-06-28,4,"Michigan"
"27592","MI",2020-06-29,4,"Michigan"
"27593","MI",2020-06-30,31,"Michigan"
"27594","MI",2020-07-01,5,"Michigan"
"27595","MI",2020-07-02,13,"Michigan"
"27596","MI",2020-07-03,3,"Michigan"
"27597","MI",2020-07-04,4,"Michigan"
"27598","MI",2020-07-05,0,"Michigan"
"27599","MI",2020-07-06,3,"Michigan"
"27600","MI",2020-07-07,30,"Michigan"
"27601","MI",2020-07-08,11,"Michigan"
"27602","MI",2020-07-09,7,"Michigan"
"27603","MI",2020-07-10,15,"Michigan"
"27604","MI",2020-07-11,28,"Michigan"
"27605","MI",2020-07-12,1,"Michigan"
"27606","MI",2020-07-13,6,"Michigan"
"27607","MI",2020-07-14,4,"Michigan"
"27608","MI",2020-07-15,4,"Michigan"
"27609","MI",2020-07-16,18,"Michigan"
"27610","MI",2020-07-17,7,"Michigan"
"27611","MI",2020-07-18,9,"Michigan"
"27612","MI",2020-07-19,2,"Michigan"
"27613","MI",2020-07-20,7,"Michigan"
"27614","MI",2020-07-21,11,"Michigan"
"27615","MI",2020-07-22,3,"Michigan"
"27616","MI",2020-07-23,4,"Michigan"
"27617","MI",2020-07-24,4,"Michigan"
"27618","MI",2020-07-25,6,"Michigan"
"27619","MI",2020-07-26,0,"Michigan"
"27620","MI",2020-07-27,3,"Michigan"
"27621","MI",2020-07-28,17,"Michigan"
"27622","MI",2020-07-29,9,"Michigan"
"27623","MI",2020-07-30,11,"Michigan"
"27624","MI",2020-07-31,8,"Michigan"
"27625","MI",2020-08-01,6,"Michigan"
"27626","MI",2020-08-02,1,"Michigan"
"27627","MI",2020-08-03,5,"Michigan"
"27628","MI",2020-08-04,9,"Michigan"
"27629","MI",2020-08-05,5,"Michigan"
