start_date,date,incidD,state,USPS,source,datew
2022-06-05,2022-06-11,38,Arizona,AZ,cdc,NA
2022-06-12,2022-06-18,65,Arizona,AZ,cdc,NA
2022-06-19,2022-06-25,54,Arizona,AZ,cdc,NA
2022-06-26,2022-07-02,57,Arizona,AZ,cdc,NA
2022-07-03,2022-07-09,46,Arizona,AZ,cdc,NA
2022-07-10,2022-07-16,55,Arizona,AZ,cdc,NA
2022-07-17,2022-07-23,63,Arizona,AZ,cdc,NA
2022-07-24,2022-07-30,71,Arizona,AZ,cdc,NA
2022-07-31,2022-08-06,48,Arizona,AZ,cdc,NA
2022-08-07,2022-08-13,55,Arizona,AZ,cdc,NA
2022-08-14,2022-08-20,45,Arizona,AZ,cdc,NA
2022-08-21,2022-08-27,31,Arizona,AZ,cdc,NA
2022-08-28,2022-09-03,49,Arizona,AZ,cdc,NA
2022-09-04,2022-09-10,32,Arizona,AZ,cdc,NA
2022-09-11,2022-09-17,38,Arizona,AZ,cdc,NA
2022-09-18,2022-09-24,34,Arizona,AZ,cdc,NA
2022-09-25,2022-10-01,40,Arizona,AZ,cdc,NA
2022-10-02,2022-10-08,25,Arizona,AZ,cdc,NA
2022-10-09,2022-10-15,27,Arizona,AZ,cdc,NA
2022-10-16,2022-10-22,25,Arizona,AZ,cdc,NA
2022-10-23,2022-10-29,33,Arizona,AZ,cdc,NA
2022-10-30,2022-11-05,44,Arizona,AZ,cdc,NA
2022-11-06,2022-11-12,40,Arizona,AZ,cdc,NA
2022-11-13,2022-11-19,65,Arizona,AZ,cdc,NA
2022-11-20,2022-11-26,77,Arizona,AZ,cdc,NA
2022-11-27,2022-12-03,106,Arizona,AZ,cdc,NA
2022-12-04,2022-12-10,121,Arizona,AZ,cdc,NA
2022-12-11,2022-12-17,101,Arizona,AZ,cdc,NA
2022-12-18,2022-12-24,66,Arizona,AZ,cdc,NA
2022-12-25,2022-12-31,17,Arizona,AZ,cdc,NA
2019-12-29,2020-01-04,0,Arkansas,AR,cdc,NA
2020-01-05,2020-01-11,0,Arkansas,AR,cdc,NA
2020-01-12,2020-01-18,0,Arkansas,AR,cdc,NA
2020-01-19,2020-01-25,0,Arkansas,AR,cdc,NA
2020-01-26,2020-02-01,0,Arkansas,AR,cdc,NA
2020-02-02,2020-02-08,0,Arkansas,AR,cdc,NA
2020-02-09,2020-02-15,0,Arkansas,AR,cdc,NA
2020-02-16,2020-02-22,0,Arkansas,AR,cdc,NA
2020-02-23,2020-02-29,0,Arkansas,AR,cdc,NA
2020-03-01,2020-03-07,0,Arkansas,AR,cdc,NA
2020-03-08,2020-03-14,0,Arkansas,AR,cdc,NA
2020-03-15,2020-03-21,0,Arkansas,AR,cdc,NA
2020-03-22,2020-03-28,NA,Arkansas,AR,cdc,NA
2020-03-29,2020-04-04,11,Arkansas,AR,cdc,NA
2020-04-05,2020-04-11,14,Arkansas,AR,cdc,NA
2020-04-12,2020-04-18,12,Arkansas,AR,cdc,NA
2020-04-19,2020-04-25,14,Arkansas,AR,cdc,NA
2020-04-26,2020-05-02,22,Arkansas,AR,cdc,NA
2020-05-03,2020-05-09,24,Arkansas,AR,cdc,NA
2020-05-10,2020-05-16,NA,Arkansas,AR,cdc,NA
2020-05-17,2020-05-23,20,Arkansas,AR,cdc,NA
2020-05-24,2020-05-30,19,Arkansas,AR,cdc,NA
2020-05-31,2020-06-06,26,Arkansas,AR,cdc,NA
2020-06-07,2020-06-13,34,Arkansas,AR,cdc,NA
2020-06-14,2020-06-20,45,Arkansas,AR,cdc,NA
2020-06-21,2020-06-27,47,Arkansas,AR,cdc,NA
2020-06-28,2020-07-04,41,Arkansas,AR,cdc,NA
2020-07-05,2020-07-11,47,Arkansas,AR,cdc,NA
2020-07-12,2020-07-18,57,Arkansas,AR,cdc,NA
2020-07-19,2020-07-25,74,Arkansas,AR,cdc,NA
2020-07-26,2020-08-01,88,Arkansas,AR,cdc,NA
2020-08-02,2020-08-08,91,Arkansas,AR,cdc,NA
2020-08-09,2020-08-15,92,Arkansas,AR,cdc,NA
2020-08-16,2020-08-22,99,Arkansas,AR,cdc,NA
2020-08-23,2020-08-29,95,Arkansas,AR,cdc,NA
2020-08-30,2020-09-05,88,Arkansas,AR,cdc,NA
2020-09-06,2020-09-12,105,Arkansas,AR,cdc,NA
2020-09-13,2020-09-19,81,Arkansas,AR,cdc,NA
2020-09-20,2020-09-26,94,Arkansas,AR,cdc,NA
2020-09-27,2020-10-03,116,Arkansas,AR,cdc,NA
2020-10-04,2020-10-10,140,Arkansas,AR,cdc,NA
2020-10-11,2020-10-17,147,Arkansas,AR,cdc,NA
2020-10-18,2020-10-24,148,Arkansas,AR,cdc,NA
2020-10-25,2020-10-31,147,Arkansas,AR,cdc,NA
2020-11-01,2020-11-07,150,Arkansas,AR,cdc,NA
2020-11-08,2020-11-14,195,Arkansas,AR,cdc,NA
2020-11-15,2020-11-21,198,Arkansas,AR,cdc,NA
2020-11-22,2020-11-28,232,Arkansas,AR,cdc,NA
2020-11-29,2020-12-05,266,Arkansas,AR,cdc,NA
2020-12-06,2020-12-12,222,Arkansas,AR,cdc,NA
2020-12-13,2020-12-19,260,Arkansas,AR,cdc,NA
2020-12-20,2020-12-26,255,Arkansas,AR,cdc,NA
2020-12-27,2021-01-02,281,Arkansas,AR,cdc,NA
2021-01-03,2021-01-09,263,Arkansas,AR,cdc,NA
2021-01-10,2021-01-16,305,Arkansas,AR,cdc,NA
2021-01-17,2021-01-23,291,Arkansas,AR,cdc,NA
2021-01-24,2021-01-30,222,Arkansas,AR,cdc,NA
2021-01-31,2021-02-06,172,Arkansas,AR,cdc,NA
2021-02-07,2021-02-13,132,Arkansas,AR,cdc,NA
2021-02-14,2021-02-20,100,Arkansas,AR,cdc,NA
2021-02-21,2021-02-27,88,Arkansas,AR,cdc,NA
2021-02-28,2021-03-06,74,Arkansas,AR,cdc,NA
2021-03-07,2021-03-13,53,Arkansas,AR,cdc,NA
2021-03-14,2021-03-20,41,Arkansas,AR,cdc,NA
2021-03-21,2021-03-27,35,Arkansas,AR,cdc,NA
2021-03-28,2021-04-03,21,Arkansas,AR,cdc,NA
2021-04-04,2021-04-10,27,Arkansas,AR,cdc,NA
2021-04-11,2021-04-17,17,Arkansas,AR,cdc,NA
2021-04-18,2021-04-24,15,Arkansas,AR,cdc,NA
2021-04-25,2021-05-01,20,Arkansas,AR,cdc,NA
2021-05-02,2021-05-08,22,Arkansas,AR,cdc,NA
2021-05-09,2021-05-15,29,Arkansas,AR,cdc,NA
2021-05-16,2021-05-22,20,Arkansas,AR,cdc,NA
2021-05-23,2021-05-29,15,Arkansas,AR,cdc,NA
2021-05-30,2021-06-05,21,Arkansas,AR,cdc,NA
2021-06-06,2021-06-12,21,Arkansas,AR,cdc,NA
2021-06-13,2021-06-19,32,Arkansas,AR,cdc,NA
2021-06-20,2021-06-26,34,Arkansas,AR,cdc,NA
2021-06-27,2021-07-03,44,Arkansas,AR,cdc,NA
2021-07-04,2021-07-10,61,Arkansas,AR,cdc,NA
2021-07-11,2021-07-17,76,Arkansas,AR,cdc,NA
2021-07-18,2021-07-24,117,Arkansas,AR,cdc,NA
2021-07-25,2021-07-31,142,Arkansas,AR,cdc,NA
2021-08-01,2021-08-07,190,Arkansas,AR,cdc,NA
2021-08-08,2021-08-14,233,Arkansas,AR,cdc,NA
2021-08-15,2021-08-21,232,Arkansas,AR,cdc,NA
2021-08-22,2021-08-28,218,Arkansas,AR,cdc,NA
2021-08-29,2021-09-04,221,Arkansas,AR,cdc,NA
2021-09-05,2021-09-11,191,Arkansas,AR,cdc,NA
2021-09-12,2021-09-18,174,Arkansas,AR,cdc,NA
2021-09-19,2021-09-25,163,Arkansas,AR,cdc,NA
2021-09-26,2021-10-02,148,Arkansas,AR,cdc,NA
2021-10-03,2021-10-09,122,Arkansas,AR,cdc,NA
2021-10-10,2021-10-16,91,Arkansas,AR,cdc,NA
2021-10-17,2021-10-23,78,Arkansas,AR,cdc,NA
2021-10-24,2021-10-30,74,Arkansas,AR,cdc,NA
2021-10-31,2021-11-06,56,Arkansas,AR,cdc,NA
2021-11-07,2021-11-13,49,Arkansas,AR,cdc,NA
2021-11-14,2021-11-20,47,Arkansas,AR,cdc,NA
2021-11-21,2021-11-27,57,Arkansas,AR,cdc,NA
2021-11-28,2021-12-04,87,Arkansas,AR,cdc,NA
2021-12-05,2021-12-11,67,Arkansas,AR,cdc,NA
2021-12-12,2021-12-18,100,Arkansas,AR,cdc,NA
2021-12-19,2021-12-25,73,Arkansas,AR,cdc,NA
2021-12-26,2022-01-01,85,Arkansas,AR,cdc,NA
2022-01-02,2022-01-08,121,Arkansas,AR,cdc,NA
2022-01-09,2022-01-15,152,Arkansas,AR,cdc,NA
2022-01-16,2022-01-22,214,Arkansas,AR,cdc,NA
2022-01-23,2022-01-29,238,Arkansas,AR,cdc,NA
2022-01-30,2022-02-05,258,Arkansas,AR,cdc,NA
2022-02-06,2022-02-12,249,Arkansas,AR,cdc,NA
2022-02-13,2022-02-19,196,Arkansas,AR,cdc,NA
2022-02-20,2022-02-26,132,Arkansas,AR,cdc,NA
2022-02-27,2022-03-05,89,Arkansas,AR,cdc,NA
2022-03-06,2022-03-12,60,Arkansas,AR,cdc,NA
2022-03-13,2022-03-19,31,Arkansas,AR,cdc,NA
2022-03-20,2022-03-26,41,Arkansas,AR,cdc,NA
2022-03-27,2022-04-02,20,Arkansas,AR,cdc,NA
2022-04-03,2022-04-09,21,Arkansas,AR,cdc,NA
2022-04-10,2022-04-16,16,Arkansas,AR,cdc,NA
2022-04-17,2022-04-23,11,Arkansas,AR,cdc,NA
2022-04-24,2022-04-30,NA,Arkansas,AR,cdc,NA
2022-05-01,2022-05-07,15,Arkansas,AR,cdc,NA
2022-05-08,2022-05-14,11,Arkansas,AR,cdc,NA
2022-05-15,2022-05-21,11,Arkansas,AR,cdc,NA
2022-05-22,2022-05-28,NA,Arkansas,AR,cdc,NA
2022-05-29,2022-06-04,10,Arkansas,AR,cdc,NA
2022-06-05,2022-06-11,12,Arkansas,AR,cdc,NA
2022-06-12,2022-06-18,17,Arkansas,AR,cdc,NA
2022-06-19,2022-06-25,18,Arkansas,AR,cdc,NA
2022-06-26,2022-07-02,17,Arkansas,AR,cdc,NA
2022-07-03,2022-07-09,29,Arkansas,AR,cdc,NA
2022-07-10,2022-07-16,38,Arkansas,AR,cdc,NA
2022-07-17,2022-07-23,31,Arkansas,AR,cdc,NA
2022-07-24,2022-07-30,41,Arkansas,AR,cdc,NA
2022-07-31,2022-08-06,42,Arkansas,AR,cdc,NA
2022-08-07,2022-08-13,35,Arkansas,AR,cdc,NA
2022-08-14,2022-08-20,34,Arkansas,AR,cdc,NA
2022-08-21,2022-08-27,51,Arkansas,AR,cdc,NA
2022-08-28,2022-09-03,34,Arkansas,AR,cdc,NA
2022-09-04,2022-09-10,37,Arkansas,AR,cdc,NA
2022-09-11,2022-09-17,29,Arkansas,AR,cdc,NA
2022-09-18,2022-09-24,32,Arkansas,AR,cdc,NA
2022-09-25,2022-10-01,35,Arkansas,AR,cdc,NA
2022-10-02,2022-10-08,38,Arkansas,AR,cdc,NA
2022-10-09,2022-10-15,23,Arkansas,AR,cdc,NA
2022-10-16,2022-10-22,12,Arkansas,AR,cdc,NA
2022-10-23,2022-10-29,18,Arkansas,AR,cdc,NA
2022-10-30,2022-11-05,12,Arkansas,AR,cdc,NA
2022-11-06,2022-11-12,13,Arkansas,AR,cdc,NA
2022-11-13,2022-11-19,29,Arkansas,AR,cdc,NA
2022-11-20,2022-11-26,19,Arkansas,AR,cdc,NA
2022-11-27,2022-12-03,16,Arkansas,AR,cdc,NA
2022-12-04,2022-12-10,25,Arkansas,AR,cdc,NA
2022-12-11,2022-12-17,24,Arkansas,AR,cdc,NA
2022-12-18,2022-12-24,18,Arkansas,AR,cdc,NA
2022-12-25,2022-12-31,10,Arkansas,AR,cdc,NA
2019-12-29,2020-01-04,0,California,CA,cdc,NA
2020-01-05,2020-01-11,0,California,CA,cdc,NA
2020-01-12,2020-01-18,NA,California,CA,cdc,NA
2020-01-19,2020-01-25,0,California,CA,cdc,NA
2020-01-26,2020-02-01,0,California,CA,cdc,NA
2020-02-02,2020-02-08,NA,California,CA,cdc,NA
2020-02-09,2020-02-15,0,California,CA,cdc,NA
2020-02-16,2020-02-22,NA,California,CA,cdc,NA
2020-02-23,2020-02-29,0,California,CA,cdc,NA
2020-03-01,2020-03-07,NA,California,CA,cdc,NA
2020-03-08,2020-03-14,NA,California,CA,cdc,NA
2020-03-15,2020-03-21,44,California,CA,cdc,NA
2020-03-22,2020-03-28,132,California,CA,cdc,NA
2020-03-29,2020-04-04,290,California,CA,cdc,NA
2020-04-05,2020-04-11,382,California,CA,cdc,NA
2020-04-12,2020-04-18,537,California,CA,cdc,NA
2020-04-19,2020-04-25,532,California,CA,cdc,NA
2020-04-26,2020-05-02,543,California,CA,cdc,NA
2020-05-03,2020-05-09,553,California,CA,cdc,NA
2020-05-10,2020-05-16,505,California,CA,cdc,NA
2020-05-17,2020-05-23,487,California,CA,cdc,NA
2020-05-24,2020-05-30,464,California,CA,cdc,NA
2020-05-31,2020-06-06,448,California,CA,cdc,NA
2020-06-07,2020-06-13,447,California,CA,cdc,NA
2020-06-14,2020-06-20,459,California,CA,cdc,NA
2020-06-21,2020-06-27,496,California,CA,cdc,NA
2020-06-28,2020-07-04,646,California,CA,cdc,NA
2020-07-05,2020-07-11,739,California,CA,cdc,NA
2020-07-12,2020-07-18,893,California,CA,cdc,NA
2020-07-19,2020-07-25,1012,California,CA,cdc,NA
2020-07-26,2020-08-01,1010,California,CA,cdc,NA
2020-08-02,2020-08-08,998,California,CA,cdc,NA
2020-08-09,2020-08-15,878,California,CA,cdc,NA
2020-08-16,2020-08-22,830,California,CA,cdc,NA
2020-08-23,2020-08-29,728,California,CA,cdc,NA
2020-08-30,2020-09-05,614,California,CA,cdc,NA
2020-09-06,2020-09-12,530,California,CA,cdc,NA
2020-09-13,2020-09-19,482,California,CA,cdc,NA
2020-09-20,2020-09-26,453,California,CA,cdc,NA
2020-09-27,2020-10-03,346,California,CA,cdc,NA
2020-10-04,2020-10-10,375,California,CA,cdc,NA
2020-10-11,2020-10-17,305,California,CA,cdc,NA
2020-10-18,2020-10-24,296,California,CA,cdc,NA
2020-10-25,2020-10-31,325,California,CA,cdc,NA
2020-11-01,2020-11-07,355,California,CA,cdc,NA
2020-11-08,2020-11-14,451,California,CA,cdc,NA
2020-11-15,2020-11-21,627,California,CA,cdc,NA
2020-11-22,2020-11-28,854,California,CA,cdc,NA
2020-11-29,2020-12-05,1327,California,CA,cdc,NA
2020-12-06,2020-12-12,1971,California,CA,cdc,NA
2020-12-13,2020-12-19,2942,California,CA,cdc,NA
2020-12-20,2020-12-26,3942,California,CA,cdc,NA
2020-12-27,2021-01-02,4720,California,CA,cdc,NA
2021-01-03,2021-01-09,5267,California,CA,cdc,NA
2021-01-10,2021-01-16,5076,California,CA,cdc,NA
2021-01-17,2021-01-23,4356,California,CA,cdc,NA
2021-01-24,2021-01-30,3524,California,CA,cdc,NA
2021-01-31,2021-02-06,2893,California,CA,cdc,NA
2021-02-07,2021-02-13,2269,California,CA,cdc,NA
2021-02-14,2021-02-20,1661,California,CA,cdc,NA
2021-02-21,2021-02-27,1187,California,CA,cdc,NA
2021-02-28,2021-03-06,839,California,CA,cdc,NA
2021-03-07,2021-03-13,608,California,CA,cdc,NA
2021-03-14,2021-03-20,501,California,CA,cdc,NA
2021-03-21,2021-03-27,369,California,CA,cdc,NA
2021-03-28,2021-04-03,283,California,CA,cdc,NA
2021-04-04,2021-04-10,269,California,CA,cdc,NA
2021-04-11,2021-04-17,234,California,CA,cdc,NA
2021-04-18,2021-04-24,221,California,CA,cdc,NA
2021-04-25,2021-05-01,197,California,CA,cdc,NA
2021-05-02,2021-05-08,183,California,CA,cdc,NA
2021-05-09,2021-05-15,155,California,CA,cdc,NA
2021-05-16,2021-05-22,154,California,CA,cdc,NA
2021-05-23,2021-05-29,144,California,CA,cdc,NA
2021-05-30,2021-06-05,115,California,CA,cdc,NA
2021-06-06,2021-06-12,107,California,CA,cdc,NA
2021-06-13,2021-06-19,112,California,CA,cdc,NA
2021-06-20,2021-06-26,88,California,CA,cdc,NA
2021-06-27,2021-07-03,98,California,CA,cdc,NA
2021-07-04,2021-07-10,124,California,CA,cdc,NA
2021-07-11,2021-07-17,150,California,CA,cdc,NA
2021-07-18,2021-07-24,213,California,CA,cdc,NA
2021-07-25,2021-07-31,295,California,CA,cdc,NA
2021-08-01,2021-08-07,436,California,CA,cdc,NA
2021-08-08,2021-08-14,677,California,CA,cdc,NA
2021-08-15,2021-08-21,852,California,CA,cdc,NA
2021-08-22,2021-08-28,1006,California,CA,cdc,NA
2021-08-29,2021-09-04,1088,California,CA,cdc,NA
2021-09-05,2021-09-11,1128,California,CA,cdc,NA
2021-09-12,2021-09-18,996,California,CA,cdc,NA
2021-09-19,2021-09-25,914,California,CA,cdc,NA
2021-09-26,2021-10-02,828,California,CA,cdc,NA
2021-10-03,2021-10-09,709,California,CA,cdc,NA
2021-10-10,2021-10-16,569,California,CA,cdc,NA
2021-10-17,2021-10-23,588,California,CA,cdc,NA
2021-10-24,2021-10-30,589,California,CA,cdc,NA
2021-10-31,2021-11-06,576,California,CA,cdc,NA
2021-11-07,2021-11-13,601,California,CA,cdc,NA
2021-11-14,2021-11-20,591,California,CA,cdc,NA
2021-11-21,2021-11-27,529,California,CA,cdc,NA
2021-11-28,2021-12-04,515,California,CA,cdc,NA
2021-12-05,2021-12-11,459,California,CA,cdc,NA
2021-12-12,2021-12-18,544,California,CA,cdc,NA
2021-12-19,2021-12-25,523,California,CA,cdc,NA
2021-12-26,2022-01-01,624,California,CA,cdc,NA
2022-01-02,2022-01-08,943,California,CA,cdc,NA
2022-01-09,2022-01-15,1388,California,CA,cdc,NA
2022-01-16,2022-01-22,1888,California,CA,cdc,NA
2022-01-23,2022-01-29,1938,California,CA,cdc,NA
2022-01-30,2022-02-05,1948,California,CA,cdc,NA
2022-02-06,2022-02-12,1508,California,CA,cdc,NA
2022-02-13,2022-02-19,1099,California,CA,cdc,NA
2022-02-20,2022-02-26,807,California,CA,cdc,NA
2022-02-27,2022-03-05,558,California,CA,cdc,NA
2022-03-06,2022-03-12,428,California,CA,cdc,NA
2022-03-13,2022-03-19,297,California,CA,cdc,NA
2022-03-20,2022-03-26,241,California,CA,cdc,NA
2022-03-27,2022-04-02,162,California,CA,cdc,NA
2022-04-03,2022-04-09,134,California,CA,cdc,NA
2022-04-10,2022-04-16,129,California,CA,cdc,NA
2022-04-17,2022-04-23,101,California,CA,cdc,NA
2022-04-24,2022-04-30,115,California,CA,cdc,NA
2022-05-01,2022-05-07,107,California,CA,cdc,NA
2022-05-08,2022-05-14,132,California,CA,cdc,NA
2022-05-15,2022-05-21,146,California,CA,cdc,NA
2022-05-22,2022-05-28,163,California,CA,cdc,NA
2022-05-29,2022-06-04,152,California,CA,cdc,NA
2022-06-05,2022-06-11,225,California,CA,cdc,NA
2022-06-12,2022-06-18,208,California,CA,cdc,NA
2022-06-19,2022-06-25,232,California,CA,cdc,NA
2022-06-26,2022-07-02,283,California,CA,cdc,NA
2022-07-03,2022-07-09,321,California,CA,cdc,NA
2022-07-10,2022-07-16,317,California,CA,cdc,NA
2022-07-17,2022-07-23,358,California,CA,cdc,NA
2022-07-24,2022-07-30,397,California,CA,cdc,NA
2022-07-31,2022-08-06,396,California,CA,cdc,NA
2022-08-07,2022-08-13,329,California,CA,cdc,NA
2022-08-14,2022-08-20,292,California,CA,cdc,NA
2022-08-21,2022-08-27,246,California,CA,cdc,NA
2022-08-28,2022-09-03,244,California,CA,cdc,NA
2022-09-04,2022-09-10,242,California,CA,cdc,NA
2022-09-11,2022-09-17,186,California,CA,cdc,NA
2022-09-18,2022-09-24,207,California,CA,cdc,NA
2022-09-25,2022-10-01,183,California,CA,cdc,NA
2022-10-02,2022-10-08,133,California,CA,cdc,NA
2022-10-09,2022-10-15,124,California,CA,cdc,NA
2022-10-16,2022-10-22,109,California,CA,cdc,NA
2022-10-23,2022-10-29,150,California,CA,cdc,NA
2022-10-30,2022-11-05,134,California,CA,cdc,NA
2022-11-06,2022-11-12,153,California,CA,cdc,NA
2022-11-13,2022-11-19,155,California,CA,cdc,NA
2022-11-20,2022-11-26,204,California,CA,cdc,NA
2022-11-27,2022-12-03,260,California,CA,cdc,NA
2022-12-04,2022-12-10,301,California,CA,cdc,NA
2022-12-11,2022-12-17,267,California,CA,cdc,NA
2022-12-18,2022-12-24,145,California,CA,cdc,NA
2022-12-25,2022-12-31,20,California,CA,cdc,NA
2019-12-29,2020-01-04,0,Colorado,CO,cdc,NA
2020-01-05,2020-01-11,0,Colorado,CO,cdc,NA
2020-01-12,2020-01-18,0,Colorado,CO,cdc,NA
2020-01-19,2020-01-25,0,Colorado,CO,cdc,NA
2020-01-26,2020-02-01,0,Colorado,CO,cdc,NA
2020-02-02,2020-02-08,0,Colorado,CO,cdc,NA
2020-02-09,2020-02-15,0,Colorado,CO,cdc,NA
2020-02-16,2020-02-22,0,Colorado,CO,cdc,NA
2020-02-23,2020-02-29,0,Colorado,CO,cdc,NA
2020-03-01,2020-03-07,0,Colorado,CO,cdc,NA
2020-03-08,2020-03-14,NA,Colorado,CO,cdc,NA
2020-03-15,2020-03-21,17,Colorado,CO,cdc,NA
2020-03-22,2020-03-28,47,Colorado,CO,cdc,NA
2020-03-29,2020-04-04,129,Colorado,CO,cdc,NA
2020-04-05,2020-04-11,214,Colorado,CO,cdc,NA
2020-04-12,2020-04-18,218,Colorado,CO,cdc,NA
2020-04-19,2020-04-25,224,Colorado,CO,cdc,NA
2020-04-26,2020-05-02,189,Colorado,CO,cdc,NA
2020-05-03,2020-05-09,139,Colorado,CO,cdc,NA
2020-05-10,2020-05-16,97,Colorado,CO,cdc,NA
2020-05-17,2020-05-23,93,Colorado,CO,cdc,NA
2020-05-24,2020-05-30,75,Colorado,CO,cdc,NA
2020-05-31,2020-06-06,63,Colorado,CO,cdc,NA
2020-06-07,2020-06-13,59,Colorado,CO,cdc,NA
2020-06-14,2020-06-20,38,Colorado,CO,cdc,NA
2020-06-21,2020-06-27,22,Colorado,CO,cdc,NA
2020-06-28,2020-07-04,25,Colorado,CO,cdc,NA
2020-07-05,2020-07-11,28,Colorado,CO,cdc,NA
2020-07-12,2020-07-18,43,Colorado,CO,cdc,NA
2020-07-19,2020-07-25,33,Colorado,CO,cdc,NA
2020-07-26,2020-08-01,36,Colorado,CO,cdc,NA
2020-08-02,2020-08-08,39,Colorado,CO,cdc,NA
2020-08-09,2020-08-15,28,Colorado,CO,cdc,NA
2020-08-16,2020-08-22,19,Colorado,CO,cdc,NA
2020-08-23,2020-08-29,29,Colorado,CO,cdc,NA
2020-08-30,2020-09-05,20,Colorado,CO,cdc,NA
2020-09-06,2020-09-12,33,Colorado,CO,cdc,NA
2020-09-13,2020-09-19,21,Colorado,CO,cdc,NA
2020-09-20,2020-09-26,24,Colorado,CO,cdc,NA
2020-09-27,2020-10-03,35,Colorado,CO,cdc,NA
2020-10-04,2020-10-10,38,Colorado,CO,cdc,NA
2020-10-11,2020-10-17,41,Colorado,CO,cdc,NA
2020-10-18,2020-10-24,62,Colorado,CO,cdc,NA
2020-10-25,2020-10-31,96,Colorado,CO,cdc,NA
2020-11-01,2020-11-07,167,Colorado,CO,cdc,NA
2020-11-08,2020-11-14,228,Colorado,CO,cdc,NA
2020-11-15,2020-11-21,267,Colorado,CO,cdc,NA
2020-11-22,2020-11-28,348,Colorado,CO,cdc,NA
2020-11-29,2020-12-05,448,Colorado,CO,cdc,NA
2020-12-06,2020-12-12,428,Colorado,CO,cdc,NA
2020-12-13,2020-12-19,402,Colorado,CO,cdc,NA
2020-12-20,2020-12-26,308,Colorado,CO,cdc,NA
2020-12-27,2021-01-02,263,Colorado,CO,cdc,NA
2021-01-03,2021-01-09,211,Colorado,CO,cdc,NA
2021-01-10,2021-01-16,165,Colorado,CO,cdc,NA
2021-01-17,2021-01-23,158,Colorado,CO,cdc,NA
2021-01-24,2021-01-30,141,Colorado,CO,cdc,NA
2021-01-31,2021-02-06,118,Colorado,CO,cdc,NA
2021-02-07,2021-02-13,100,Colorado,CO,cdc,NA
2021-02-14,2021-02-20,65,Colorado,CO,cdc,NA
2021-02-21,2021-02-27,59,Colorado,CO,cdc,NA
2021-02-28,2021-03-06,51,Colorado,CO,cdc,NA
2021-03-07,2021-03-13,50,Colorado,CO,cdc,NA
2021-03-14,2021-03-20,45,Colorado,CO,cdc,NA
2021-03-21,2021-03-27,43,Colorado,CO,cdc,NA
2021-03-28,2021-04-03,48,Colorado,CO,cdc,NA
2021-04-04,2021-04-10,26,Colorado,CO,cdc,NA
2021-04-11,2021-04-17,62,Colorado,CO,cdc,NA
2021-04-18,2021-04-24,56,Colorado,CO,cdc,NA
2021-04-25,2021-05-01,54,Colorado,CO,cdc,NA
2021-05-02,2021-05-08,72,Colorado,CO,cdc,NA
2021-05-09,2021-05-15,93,Colorado,CO,cdc,NA
2021-05-16,2021-05-22,69,Colorado,CO,cdc,NA
2021-05-23,2021-05-29,63,Colorado,CO,cdc,NA
2021-05-30,2021-06-05,69,Colorado,CO,cdc,NA
2021-06-06,2021-06-12,48,Colorado,CO,cdc,NA
2021-06-13,2021-06-19,42,Colorado,CO,cdc,NA
2021-06-20,2021-06-26,43,Colorado,CO,cdc,NA
2021-06-27,2021-07-03,44,Colorado,CO,cdc,NA
2021-07-04,2021-07-10,55,Colorado,CO,cdc,NA
2021-07-11,2021-07-17,38,Colorado,CO,cdc,NA
2021-07-18,2021-07-24,45,Colorado,CO,cdc,NA
2021-07-25,2021-07-31,44,Colorado,CO,cdc,NA
2021-08-01,2021-08-07,42,Colorado,CO,cdc,NA
2021-08-08,2021-08-14,64,Colorado,CO,cdc,NA
2021-08-15,2021-08-21,88,Colorado,CO,cdc,NA
2021-08-22,2021-08-28,96,Colorado,CO,cdc,NA
2021-08-29,2021-09-04,106,Colorado,CO,cdc,NA
2021-09-05,2021-09-11,101,Colorado,CO,cdc,NA
2021-09-12,2021-09-18,122,Colorado,CO,cdc,NA
2021-09-19,2021-09-25,130,Colorado,CO,cdc,NA
2021-09-26,2021-10-02,157,Colorado,CO,cdc,NA
2021-10-03,2021-10-09,171,Colorado,CO,cdc,NA
2021-10-10,2021-10-16,157,Colorado,CO,cdc,NA
2021-10-17,2021-10-23,196,Colorado,CO,cdc,NA
2021-10-24,2021-10-30,218,Colorado,CO,cdc,NA
2021-10-31,2021-11-06,254,Colorado,CO,cdc,NA
2021-11-07,2021-11-13,285,Colorado,CO,cdc,NA
2021-11-14,2021-11-20,291,Colorado,CO,cdc,NA
2021-11-21,2021-11-27,278,Colorado,CO,cdc,NA
2021-11-28,2021-12-04,293,Colorado,CO,cdc,NA
2021-12-05,2021-12-11,285,Colorado,CO,cdc,NA
2021-12-12,2021-12-18,252,Colorado,CO,cdc,NA
2021-12-19,2021-12-25,213,Colorado,CO,cdc,NA
2021-12-26,2022-01-01,197,Colorado,CO,cdc,NA
2022-01-02,2022-01-08,197,Colorado,CO,cdc,NA
2022-01-09,2022-01-15,243,Colorado,CO,cdc,NA
2022-01-16,2022-01-22,279,Colorado,CO,cdc,NA
2022-01-23,2022-01-29,270,Colorado,CO,cdc,NA
2022-01-30,2022-02-05,245,Colorado,CO,cdc,NA
2022-02-06,2022-02-12,189,Colorado,CO,cdc,NA
2022-02-13,2022-02-19,140,Colorado,CO,cdc,NA
2022-02-20,2022-02-26,109,Colorado,CO,cdc,NA
2022-02-27,2022-03-05,82,Colorado,CO,cdc,NA
2022-03-06,2022-03-12,63,Colorado,CO,cdc,NA
