incidD,state,date,USPS,Gold_Standard
90,Mississippi,5/16/2020,MS,0
90,Missouri,10/30/2021,MO,0
90,Nevada,1/8/2022,NV,0
90,New Jersey,6/11/2022,NJ,0
90,New Mexico,2/27/2021,NM,0
90,Pennsylvania,9/5/2020,PA,0
90,Puerto Rico,12/26/2020,PR,0
90,Puerto Rico,1/9/2021,PR,0
90,South Carolina,5/1/2021,SC,0
90,Tennessee,7/2/2022,TN,0
90,Washington,5/9/2020,WA,0
89,Alabama,8/7/2021,AL,0
89,Arkansas,11/14/2020,AR,0
89,Illinois,9/24/2022,IL,0
89,Louisiana,9/26/2020,LA,0
89,Massachusetts,6/4/2022,MA,0
89,Nevada,12/18/2021,NV,0
89,New Jersey,11/13/2021,NJ,0
89,South Carolina,8/14/2021,SC,0
89,Virginia,6/6/2020,VA,0
89,Washington,9/17/2022,WA,0
89,Wisconsin,5/30/2020,WI,0
89,Wisconsin,9/18/2021,WI,0
88,Alabama,7/4/2020,AL,0
88,Alabama,3/27/2021,AL,0
88,Alabama,12/18/2021,AL,0
88,Arkansas,9/12/2020,AR,0
88,Arkansas,9/24/2022,AR,0
88,Colorado,8/28/2021,CO,0
88,Iowa,10/9/2021,IA,0
88,Iowa,3/12/2022,IA,0
88,Kansas,10/2/2021,KS,0
88,Mississippi,6/6/2020,MS,0
88,Missouri,4/11/2020,MO,0
88,Missouri,6/20/2020,MO,0
88,Montana,1/30/2021,MT,0
88,Nevada,2/27/2021,NV,0
88,Oregon,3/6/2021,OR,0
88,Oregon,10/30/2021,OR,0
88,Puerto Rico,8/28/2021,PR,0
88,Puerto Rico,9/11/2021,PR,0
88,South Carolina,12/25/2021,SC,0
88,South Carolina,1/1/2022,SC,0
88,Tennessee,8/6/2022,TN,0
88,Virginia,9/17/2022,VA,0
88,Washington,3/13/2021,WA,0
88,Washington,7/2/2022,WA,0
88,West Virginia,3/19/2022,WV,0
87,Florida,6/11/2022,FL,0
87,Georgia,6/25/2022,GA,0
87,Idaho,11/21/2020,ID,0
87,Louisiana,6/27/2020,LA,0
87,Louisiana,10/17/2020,LA,0
87,Louisiana,10/24/2020,LA,0
87,Massachusetts,4/10/2021,MA,0
87,Minnesota,10/17/2020,MN,0
87,Missouri,4/16/2022,MO,0
87,Oklahoma,11/14/2020,OK,0
87,Oklahoma,3/20/2021,OK,0
87,Puerto Rico,1/16/2021,PR,0
87,Rhode Island,1/23/2021,RI,0
87,South Carolina,10/17/2020,SC,0
87,Tennessee,8/7/2021,TN,0
87,Tennessee,7/16/2022,TN,0
87,Virginia,9/24/2022,VA,0
87,West Virginia,12/25/2021,WV,0
86,Arizona,8/14/2021,AZ,0
86,Indiana,4/4/2020,IN,0
86,Iowa,11/27/2021,IA,0
86,Kansas,10/17/2020,KS,0
86,Montana,11/21/2020,MT,0
86,Nevada,7/25/2020,NV,0
86,Nevada,12/25/2021,NV,0
86,New Mexico,11/7/2020,NM,0
86,New York,10/10/2020,NY,0
86,New York,10/24/2020,NY,0
86,Ohio,7/30/2022,OH,0
86,Ohio,8/6/2022,OH,0
86,Puerto Rico,2/12/2022,PR,0
86,Rhode Island,1/2/2021,RI,0
86,South Carolina,12/4/2021,SC,0
86,Tennessee,4/10/2021,TN,0
86,Texas,4/30/2022,TX,0
86,Wisconsin,10/3/2020,WI,0
86,Wisconsin,3/6/2021,WI,0
85,Arizona,5/22/2021,AZ,0
85,Arizona,6/19/2021,AZ,0
85,Illinois,8/6/2022,IL,0
85,Illinois,9/3/2022,IL,0
85,Iowa,3/5/2022,IA,0
85,Kansas,8/14/2021,KS,0
85,Louisiana,10/10/2020,LA,0
85,Maryland,11/20/2021,MD,0
85,Massachusetts,5/21/2022,MA,0
85,Mississippi,10/30/2021,MS,0
85,Missouri,4/18/2020,MO,0
85,Missouri,8/13/2022,MO,0
85,New Jersey,11/27/2021,NJ,0
85,Ohio,9/3/2022,OH,0
85,Oklahoma,5/7/2022,OK,0
85,South Carolina,12/18/2021,SC,0
85,West Virginia,1/8/2022,WV,0
85,Wisconsin,5/8/2021,WI,0
84,Alabama,6/13/2020,AL,0
84,Alabama,4/10/2021,AL,0
84,Colorado,8/21/2021,CO,0
84,Iowa,5/30/2020,IA,0
84,Kansas,11/14/2020,KS,0
84,Kansas,9/4/2021,KS,0
84,Maryland,3/6/2021,MD,0
84,Massachusetts,11/6/2021,MA,0
84,Massachusetts,6/18/2022,MA,0
84,Mississippi,10/10/2020,MS,0
84,Mississippi,10/24/2020,MS,0
84,Missouri,7/17/2021,MO,0
84,Montana,11/27/2021,MT,0
84,Nevada,9/5/2020,NV,0
84,New Jersey,5/28/2022,NJ,0
84,New York,10/3/2020,NY,0
84,Ohio,9/10/2022,OH,0
84,Oklahoma,8/6/2022,OK,0
84,Pennsylvania,6/26/2021,PA,0
84,Pennsylvania,5/21/2022,PA,0
84,Virginia,10/22/2022,VA,0
84,West Virginia,1/1/2022,WV,0
84,Wisconsin,9/4/2021,WI,0
83,Alabama,8/6/2022,AL,0
83,Alabama,9/17/2022,AL,0
83,Colorado,1/23/2021,CO,0
83,Colorado,4/24/2021,CO,0
83,Connecticut,1/1/2022,CT,0
83,Delaware,5/16/2020,DE,0
83,Idaho,1/29/2022,ID,0
83,Indiana,5/22/2021,IN,0
83,Iowa,10/31/2020,IA,0
83,Iowa,3/19/2022,IA,0
83,Louisiana,10/30/2021,LA,0
83,Louisiana,1/15/2022,LA,0
83,Massachusetts,11/7/2020,MA,0
83,Missouri,3/27/2021,MO,0
83,Missouri,7/24/2021,MO,0
83,Montana,2/6/2021,MT,0
83,New Jersey,11/20/2021,NJ,0
83,North Carolina,8/27/2022,NC,0
83,Oklahoma,10/24/2020,OK,0
83,South Carolina,11/7/2020,SC,0
83,Tennessee,3/26/2022,TN,0
83,Tennessee,7/30/2022,TN,0
83,Virginia,6/13/2020,VA,0
83,Virginia,10/15/2022,VA,0
83,Washington,5/2/2020,WA,0
83,Washington,3/6/2021,WA,0
83,Washington,6/18/2022,WA,0
83,West Virginia,11/21/2020,WV,0
83,West Virginia,9/11/2021,WV,0
82,Arizona,9/24/2022,AZ,0
82,Connecticut,3/6/2021,CT,0
82,Indiana,9/12/2020,IN,0
82,Iowa,9/25/2021,IA,0
82,Kansas,10/10/2020,KS,0
82,Louisiana,11/7/2020,LA,0
82,Maryland,3/27/2021,MD,0
82,Massachusetts,7/9/2022,MA,0
82,Massachusetts,10/22/2022,MA,0
82,Michigan,6/19/2021,MI,0
82,Minnesota,2/13/2021,MN,0
82,Montana,12/12/2020,MT,0
82,Nevada,11/6/2021,NV,0
82,Nevada,3/26/2022,NV,0
82,North Carolina,5/15/2021,NC,0
82,Oklahoma,8/21/2021,OK,0
82,Oregon,12/26/2020,OR,0
82,Pennsylvania,8/27/2022,PA,0
82,Tennessee,4/24/2021,TN,0
82,Washington,11/14/2020,WA,0
82,Wisconsin,5/29/2021,WI,0
81,Alabama,12/11/2021,AL,0
81,Alaska,10/23/2021,AK,0
81,Arizona,10/3/2020,AZ,0
81,Arizona,8/20/2022,AZ,0
81,Arizona,9/17/2022,AZ,0
81,Iowa,3/6/2021,IA,0
81,Kentucky,10/31/2020,KY,0
81,Kentucky,10/15/2022,KY,0
81,Maryland,4/3/2021,MD,0
81,Massachusetts,10/16/2021,MA,0
81,Massachusetts,11/27/2021,MA,0
81,Michigan,4/16/2022,MI,0
81,Michigan,9/10/2022,MI,0
81,Montana,10/31/2020,MT,0
81,Montana,1/9/2021,MT,0
81,Nevada,3/13/2021,NV,0
81,New York,8/7/2021,NY,0
81,North Dakota,11/28/2020,ND,0
81,Ohio,6/27/2020,OH,0
81,Pennsylvania,5/14/2022,PA,0
81,Puerto Rico,12/12/2020,PR,0
81,Puerto Rico,9/4/2021,PR,0
81,Tennessee,10/8/2022,TN,0
81,Virginia,10/10/2020,VA,0
81,Washington,6/26/2021,WA,0
81,West Virginia,2/13/2021,WV,0
81,Wyoming,12/4/2021,WY,0
80,Delaware,3/19/2022,DE,0
80,Illinois,10/8/2022,IL,0
80,Indiana,6/27/2020,IN,0
80,Indiana,9/5/2020,IN,0
80,Iowa,10/2/2021,IA,0
80,Kentucky,9/24/2022,KY,0
80,Kentucky,10/22/2022,KY,0
80,Louisiana,8/20/2022,LA,0
80,Maryland,5/22/2021,MD,0
80,Maryland,9/11/2021,MD,0
80,Maryland,3/12/2022,MD,0
80,Michigan,5/14/2022,MI,0
80,Montana,12/11/2021,MT,0
80,Nevada,3/6/2021,NV,0
80,New Hampshire,1/1/2022,NH,0
80,New Mexico,4/9/2022,NM,0
80,Oregon,1/30/2021,OR,0
80,Oregon,7/30/2022,OR,0
80,Rhode Island,4/25/2020,RI,0
80,Texas,6/11/2022,TX,0
80,Virginia,3/27/2021,VA,0
80,Washington,8/15/2020,WA,0
80,Washington,12/26/2020,WA,0
80,Wisconsin,4/4/2020,WI,0
79,Alabama,5/2/2020,AL,0
79,Alabama,9/10/2022,AL,0
79,Arizona,5/1/2021,AZ,0
79,Arizona,5/29/2021,AZ,0
79,Delaware,5/2/2020,DE,0
79,Delaware,1/8/2022,DE,0
79,Idaho,12/26/2020,ID,0
79,Idaho,1/9/2021,ID,0
79,Indiana,7/11/2020,IN,0
79,Indiana,8/6/2022,IN,0
79,Iowa,3/13/2021,IA,0
79,Kansas,5/21/2022,KS,0
79,Kentucky,3/12/2022,KY,0
79,Louisiana,3/26/2022,LA,0
79,Maryland,7/4/2020,MD,0
79,Maryland,11/14/2020,MD,0
79,Massachusetts,4/24/2021,MA,0
79,Mississippi,10/31/2020,MS,0
79,Nevada,9/19/2020,NV,0
79,North Carolina,4/16/2022,NC,0
79,North Dakota,12/19/2020,ND,0
79,Oklahoma,10/8/2022,OK,0
79,Oregon,8/21/2021,OR,0
79,Pennsylvania,9/12/2020,PA,0
79,Virginia,5/22/2021,VA,0
79,West Virginia,12/18/2021,WV,0
78,Alabama,10/24/2020,AL,0
78,Arizona,4/3/2021,AZ,0
78,Arkansas,11/13/2021,AR,0
78,Colorado,8/14/2021,CO,0
78,Idaho,1/16/2021,ID,0
78,Indiana,9/19/2020,IN,0
78,Indiana,3/20/2021,IN,0
78,Indiana,8/13/2022,IN,0
78,Kentucky,5/29/2021,KY,0
78,Kentucky,5/28/2022,KY,0
78,Kentucky,9/10/2022,KY,0
78,Louisiana,6/13/2020,LA,0
78,Maryland,7/11/2020,MD,0
78,Michigan,10/3/2020,MI,0
78,Michigan,4/23/2022,MI,0
78,Mississippi,6/13/2020,MS,0
78,Missouri,7/3/2021,MO,0
78,Nebraska,11/28/2020,NE,0
78,New Jersey,6/25/2022,NJ,0
78,New Mexico,3/12/2022,NM,0
78,North Carolina,6/19/2021,NC,0
78,North Carolina,11/27/2021,NC,0
78,Oregon,1/23/2021,OR,0
78,South Carolina,10/15/2022,SC,0
78,Washington,4/2/2022,WA,0
78,Washington,5/14/2022,WA,0
77,Arizona,7/31/2021,AZ,0
77,Arkansas,8/8/2020,AR,0
77,Arkansas,3/20/2021,AR,0
77,Florida,5/28/2022,FL,0
77,Georgia,7/4/2020,GA,0
77,Georgia,6/26/2021,GA,0
77,Illinois,7/16/2022,IL,0
77,Indiana,7/4/2020,IN,0
77,Indiana,7/25/2020,IN,0
77,Indiana,8/20/2022,IN,0
77,Iowa,10/10/2020,IA,0
77,Kansas,11/6/2021,KS,0
77,Michigan,5/21/2022,MI,0
77,Minnesota,5/22/2021,MN,0
77,Mississippi,8/7/2021,MS,0
77,Mississippi,1/8/2022,MS,0
77,Nebraska,11/14/2020,NE,0
77,Nebraska,12/26/2020,NE,0
77,New York,10/17/2020,NY,0
77,Oklahoma,4/16/2022,OK,0
77,Oregon,11/28/2020,OR,0
77,Pennsylvania,4/30/2022,PA,0
77,Pennsylvania,6/25/2022,PA,0
77,Puerto Rico,9/18/2021,PR,0
77,South Carolina,4/10/2021,SC,0
77,Tennessee,6/18/2022,TN,0
77,Washington,8/27/2022,WA,0
76,Alabama,9/26/2020,AL,0
76,Arkansas,8/22/2020,AR,0
76,Connecticut,3/5/2022,CT,0
76,Idaho,11/14/2020,ID,0
76,Illinois,8/7/2021,IL,0
76,Indiana,8/1/2020,IN,0
76,Iowa,5/9/2020,IA,0
76,Iowa,8/29/2020,IA,0
76,Kentucky,11/7/2020,KY,0
76,Kentucky,5/1/2021,KY,0
76,Kentucky,8/20/2022,KY,0
76,Kentucky,9/3/2022,KY,0
76,Maryland,12/4/2021,MD,0
76,Mississippi,10/17/2020,MS,0
76,New Jersey,7/25/2020,NJ,0
76,New Jersey,10/24/2020,NJ,0
76,New Jersey,11/7/2020,NJ,0
76,North Dakota,10/31/2020,ND,0
76,Ohio,6/5/2021,OH,0
76,Ohio,9/24/2022,OH,0
76,Pennsylvania,4/16/2022,PA,0
76,Puerto Rico,12/19/2020,PR,0
76,Puerto Rico,8/21/2021,PR,0
76,South Carolina,7/23/2022,SC,0
76,Utah,1/8/2022,UT,0
76,Virginia,10/31/2020,VA,0
76,Virginia,10/1/2022,VA,0
75,Arizona,6/26/2021,AZ,0
75,District of Columbia,5/2/2020,DC,0
75,Georgia,10/15/2022,GA,0
75,Idaho,1/8/2022,ID,0
75,Illinois,7/23/2022,IL,0
75,Illinois,9/10/2022,IL,0
75,Indiana,4/17/2021,IN,0
75,Kansas,3/26/2022,KS,0
75,Louisiana,4/3/2021,LA,0
75,Maine,1/16/2021,ME,0
75,Massachusetts,10/23/2021,MA,0
75,Massachusetts,10/30/2021,MA,0
75,Michigan,6/20/2020,MI,0
75,Michigan,4/30/2022,MI,0
75,Michigan,6/25/2022,MI,0
75,Missouri,8/29/2020,MO,0
75,Missouri,5/8/2021,MO,0
75,New York,8/1/2020,NY,0
75,North Carolina,6/5/2021,NC,0
75,Puerto Rico,2/27/2021,PR,0
75,South Carolina,5/8/2021,SC,0
75,South Dakota,1/30/2021,SD,0
75,Tennessee,3/13/2021,TN,0
75,Tennessee,4/16/2022,TN,0
75,Washington,7/9/2022,WA,0
75,Washington,9/24/2022,WA,0
75,Wisconsin,4/11/2020,WI,0
75,Wisconsin,5/2/2020,WI,0
74,Alabama,4/17/2021,AL,0
74,Alabama,5/22/2021,AL,0
74,Arizona,8/6/2022,AZ,0
74,Arkansas,10/23/2021,AR,0
74,District of Columbia,4/25/2020,DC,0
74,Idaho,2/5/2022,ID,0
74,Illinois,10/1/2022,IL,0
74,Indiana,8/14/2021,IN,0
74,Maine,1/9/2021,ME,0
74,Maine,12/18/2021,ME,0
74,Massachusetts,9/11/2021,MA,0
74,Massachusetts,9/3/2022,MA,0
74,Michigan,9/26/2020,MI,0
74,Missouri,8/22/2020,MO,0
74,New Mexico,9/25/2021,NM,0
74,Oklahoma,4/9/2022,OK,0
74,Oklahoma,9/3/2022,OK,0
74,Oregon,8/20/2022,OR,0
74,Washington,7/25/2020,WA,0
74,Washington,12/12/2020,WA,0
73,Alabama,9/24/2022,AL,0
73,Connecticut,12/25/2021,CT,0
73,Illinois,8/20/2022,IL,0
73,Indiana,8/29/2020,IN,0
73,Kansas,11/7/2020,KS,0
73,Kansas,3/6/2021,KS,0
73,Kentucky,9/5/2020,KY,0
73,Mississippi,10/23/2021,MS,0
73,Mississippi,11/6/2021,MS,0
73,Montana,10/2/2021,MT,0
73,Nevada,11/7/2020,NV,0
73,New Jersey,6/18/2022,NJ,0
73,New Mexico,4/2/2022,NM,0
73,Rhode Island,12/12/2020,RI,0
73,Rhode Island,1/30/2021,RI,0
73,West Virginia,11/14/2020,WV,0
72,Arizona,6/5/2021,AZ,0
72,Connecticut,9/3/2022,CT,0
72,Georgia,7/17/2021,GA,0
72,Idaho,2/12/2022,ID,0
72,Indiana,8/27/2022,IN,0
72,Louisiana,7/24/2021,LA,0
72,Maine,1/8/2022,ME,0
72,Maryland,8/1/2020,MD,0
72,Massachusetts,4/3/2021,MA,0
72,Massachusetts,6/25/2022,MA,0
72,Mississippi,5/2/2020,MS,0
72,Missouri,5/29/2021,MO,0
72,Missouri,10/15/2022,MO,0
72,New York,8/8/2020,NY,0
72,Oklahoma,8/29/2020,OK,0
72,South Carolina,11/28/2020,SC,0
72,Washington,5/16/2020,WA,0
72,Wisconsin,4/18/2020,WI,0
71,Alabama,6/12/2021,AL,0
71,Alabama,12/4/2021,AL,0
71,Colorado,5/23/2020,CO,0
71,District of Columbia,5/9/2020,DC,0
71,Hawaii,1/30/2021,HI,1
71,Idaho,12/4/2021,ID,0
71,Illinois,4/9/2022,IL,0
71,Indiana,7/18/2020,IN,0
71,Indiana,9/3/2022,IN,0
71,Kansas,4/23/2022,KS,0
71,Kentucky,4/18/2020,KY,0
71,Louisiana,11/13/2021,LA,0
71,Louisiana,1/8/2022,LA,0
71,Maryland,5/15/2021,MD,0
71,Massachusetts,10/31/2020,MA,0
71,Massachusetts,5/1/2021,MA,0
71,Massachusetts,11/13/2021,MA,0
71,Massachusetts,5/7/2022,MA,0
71,Massachusetts,6/11/2022,MA,0
71,Massachusetts,9/10/2022,MA,0
71,Michigan,8/22/2020,MI,0
71,Minnesota,3/6/2021,MN,0
71,Mississippi,7/4/2020,MS,0
71,Montana,11/28/2020,MT,0
71,New Jersey,6/5/2021,NJ,0
71,Ohio,7/23/2022,OH,0
71,Oklahoma,5/1/2021,OK,0
71,Puerto Rico,9/12/2020,PR,0
71,Puerto Rico,11/28/2020,PR,0
71,Rhode Island,5/23/2020,RI,0
71,Rhode Island,1/16/2021,RI,0
71,Rhode Island,2/6/2021,RI,0
71,Tennessee,6/12/2021,TN,0
71,Utah,3/26/2022,UT,1
71,Washington,8/14/2021,WA,0
71,Wisconsin,9/17/2022,WI,0
70,Alabama,6/27/2020,AL,0
70,Arizona,7/24/2021,AZ,0
70,Arizona,7/30/2022,AZ,0
70,Arkansas,10/15/2022,AR,0
70,Colorado,1/30/2021,CO,0
70,Delaware,4/25/2020,DE,0
70,Georgia,1/8/2022,GA,0
70,Georgia,5/21/2022,GA,0
70,Iowa,10/17/2020,IA,0
70,Kansas,1/1/2022,KS,0
70,Kentucky,10/29/2022,KY,0
70,Massachusetts,10/15/2022,MA,0
70,Michigan,8/15/2020,MI,0
70,Minnesota,10/3/2020,MN,0
70,Minnesota,5/8/2021,MN,0
70,Missouri,5/1/2021,MO,0
70,Montana,11/7/2020,MT,0
70,Nebraska,1/9/2021,NE,0
70,New Jersey,10/31/2020,NJ,0
70,New Mexico,9/18/2021,NM,0
70,New Mexico,3/5/2022,NM,0
70,New Mexico,9/3/2022,NM,0
70,New York,4/2/2022,NY,0
70,North Carolina,7/4/2020,NC,0
70,Ohio,9/17/2022,OH,0
70,Oklahoma,1/1/2022,OK,0
70,Oregon,1/2/2021,OR,0
70,Puerto Rico,9/19/2020,PR,0
70,Tennessee,7/31/2021,TN,0
70,Texas,5/7/2022,TX,0
70,Virginia,6/5/2021,VA,0
70,Wisconsin,3/13/2021,WI,0
70,Wisconsin,8/28/2021,WI,0
69,Alabama,5/30/2020,AL,0
69,Arizona,7/17/2021,AZ,0
69,Arkansas,12/4/2021,AR,0
69,Delaware,5/9/2020,DE,0
69,Illinois,7/30/2022,IL,0
69,Iowa,6/6/2020,IA,0
69,Kansas,10/31/2020,KS,0
69,Maine,3/5/2022,ME,0
69,Maryland,8/8/2020,MD,0
69,Maryland,9/4/2021,MD,0
69,Minnesota,4/10/2021,MN,0
69,Mississippi,4/25/2020,MS,0
69,Mississippi,3/19/2022,MS,0
69,Montana,11/6/2021,MT,0
69,New Hampshire,1/2/2021,NH,0
69,New Jersey,6/4/2022,NJ,0
69,New Jersey,8/6/2022,NJ,0
69,North Carolina,10/1/2022,NC,0
69,Rhode Island,4/18/2020,RI,0
69,South Dakota,1/9/2021,SD,0
69,Tennessee,4/3/2021,TN,0
69,Washington,1/1/2022,WA,0
69,Washington,7/30/2022,WA,0
69,Wyoming,10/23/2021,WY,0
69,Wyoming,11/6/2021,WY,0
68,Arizona,5/8/2021,AZ,0
68,Arkansas,1/22/2022,AR,0
68,Idaho,11/28/2020,ID,0
68,Indiana,8/8/2020,IN,0
68,Indiana,10/15/2022,IN,0
68,Kansas,9/19/2020,KS,0
68,Kentucky,5/15/2021,KY,0
68,Kentucky,8/13/2022,KY,0
68,Maryland,11/13/2021,MD,0
68,Massachusetts,4/17/2021,MA,0
68,Missouri,5/23/2020,MO,0
68,Missouri,8/1/2020,MO,0
68,Nevada,4/30/2022,NV,0
68,New Mexico,5/16/2020,NM,0
68,New Mexico,5/21/2022,NM,0
68,North Carolina,6/26/2021,NC,0
68,Oklahoma,8/22/2020,OK,0
68,Puerto Rico,1/23/2021,PR,0
68,Rhode Island,5/16/2020,RI,0
68,South Carolina,6/27/2020,SC,0
68,Utah,12/19/2020,UT,0
68,Virginia,8/22/2020,VA,0
68,Virginia,10/17/2020,VA,0
68,Washington,10/31/2020,WA,0
68,Washington,5/21/2022,WA,0
68,Wisconsin,5/23/2020,WI,0
68,Wisconsin,3/20/2021,WI,0
67,Alabama,5/23/2020,AL,0
67,Alabama,4/24/2021,AL,0
67,Arizona,9/3/2022,AZ,0
67,Colorado,5/1/2021,CO,0
67,Connecticut,11/14/2020,CT,0
67,Connecticut,3/19/2022,CT,0
67,Delaware,2/12/2022,DE,0
67,Illinois,6/26/2021,IL,0
67,Indiana,6/5/2021,IN,0
67,Indiana,9/10/2022,IN,0
67,Iowa,10/3/2020,IA,0
67,Kentucky,4/25/2020,KY,0
67,Kentucky,10/1/2022,KY,0
67,Louisiana,11/6/2021,LA,0
67,Michigan,6/27/2020,MI,0
67,Michigan,8/14/2021,MI,0
67,Michigan,7/9/2022,MI,0
67,Minnesota,4/24/2021,MN,0
67,Minnesota,3/19/2022,MN,0
67,Montana,11/14/2020,MT,0
67,Montana,9/25/2021,MT,0
67,Montana,11/20/2021,MT,0
67,Nevada,7/16/2022,NV,0
67,Oklahoma,10/17/2020,OK,0
67,Oregon,12/25/2021,OR,0
67,Washington,6/11/2022,WA,0
66,Alabama,9/12/2020,AL,0
66,Arizona,4/17/2021,AZ,0
66,Arizona,7/23/2022,AZ,0
66,Connecticut,3/20/2021,CT,0
66,Delaware,1/23/2021,DE,0
66,Georgia,6/18/2022,GA,0
66,Illinois,10/15/2022,IL,0
66,Indiana,4/10/2021,IN,0
66,Indiana,5/1/2021,IN,0
66,Indiana,7/9/2022,IN,0
66,Louisiana,4/17/2021,LA,0
66,Missouri,4/23/2022,MO,0
66,New Hampshire,5/30/2020,NH,0
66,New Jersey,8/27/2022,NJ,0
66,Ohio,6/12/2021,OH,0
66,Ohio,8/7/2021,OH,0
66,Pennsylvania,8/14/2021,PA,0
66,Rhode Island,2/13/2021,RI,0
66,Tennessee,3/20/2021,TN,0
66,Texas,5/14/2022,TX,0
66,Virginia,1/8/2022,VA,0
66,Washington,10/24/2020,WA,0
66,Washington,11/7/2020,WA,0
66,Washington,5/22/2021,WA,0
66,Washington,10/1/2022,WA,0
66,Washington,10/22/2022,WA,0
66,West Virginia,3/20/2021,WV,0
66,West Virginia,3/26/2022,WV,0
66,Wisconsin,4/3/2021,WI,0
65,Alabama,4/25/2020,AL,0
65,Alabama,5/8/2021,AL,0
65,Alabama,12/25/2021,AL,0
65,Arizona,10/17/2020,AZ,0
65,Arizona,8/27/2022,AZ,0
65,Colorado,10/17/2020,CO,0
65,Colorado,5/15/2021,CO,0
65,Connecticut,6/20/2020,CT,0
65,Delaware,12/19/2020,DE,0
65,Delaware,12/26/2020,DE,0
65,Indiana,5/8/2021,IN,0
65,Indiana,9/24/2022,IN,0
65,Iowa,6/25/2022,IA,0
65,Kansas,1/15/2022,KS,0
65,Kentucky,6/12/2021,KY,0
65,Kentucky,9/17/2022,KY,0
65,Maine,2/5/2022,ME,0
65,Maryland,8/15/2020,MD,0
65,Massachusetts,10/8/2022,MA,0
65,Michigan,4/9/2022,MI,0
65,Missouri,8/6/2022,MO,0
65,Missouri,9/3/2022,MO,0
65,Montana,2/26/2022,MT,0
65,Nevada,4/18/2020,NV,0
65,New Hampshire,1/16/2021,NH,0
65,New Hampshire,1/22/2022,NH,0
65,New Jersey,3/19/2022,NJ,0
65,New Jersey,5/21/2022,NJ,0
65,New Mexico,12/11/2021,NM,0
65,New York,4/16/2022,NY,0
65,Ohio,7/16/2022,OH,0
65,Virginia,6/20/2020,VA,0
65,Virginia,7/18/2020,VA,0
65,Virginia,7/23/2022,VA,0
65,Washington,7/11/2020,WA,0
65,Wyoming,1/2/2021,WY,0
64,Alabama,6/6/2020,AL,0
64,Alaska,1/22/2022,AK,0
64,Arizona,7/2/2022,AZ,0
64,Colorado,6/18/2022,CO,0
64,District of Columbia,5/16/2020,DC,0
64,Illinois,7/3/2021,IL,0
64,Iowa,9/18/2021,IA,0
64,Kentucky,5/8/2021,KY,0
64,Louisiana,8/13/2022,LA,0
64,Louisiana,8/27/2022,LA,0
64,Maryland,7/18/2020,MD,0
64,Massachusetts,5/22/2021,MA,0
64,Michigan,7/4/2020,MI,0
64,Missouri,11/27/2021,MO,0
64,Montana,12/5/2020,MT,0
64,Montana,11/13/2021,MT,0
64,Nebraska,5/23/2020,NE,0
64,Nevada,3/27/2021,NV,0
64,New Jersey,7/2/2022,NJ,0
64,New Mexico,11/6/2021,NM,0
64,North Carolina,7/31/2021,NC,0
64,North Dakota,10/10/2020,ND,0
64,North Dakota,10/17/2020,ND,0
64,Oregon,3/26/2022,OR,0
64,Puerto Rico,4/24/2021,PR,0
64,Rhode Island,1/29/2022,RI,0
64,Utah,12/12/2020,UT,0
64,Washington,6/25/2022,WA,0
64,Wyoming,12/12/2020,WY,0
63,Alabama,4/9/2022,AL,0
63,Alaska,9/25/2021,AK,0
63,Arkansas,8/15/2020,AR,0
63,Idaho,1/23/2021,ID,0
63,Idaho,1/1/2022,ID,0
63,Illinois,7/17/2021,IL,0
63,Illinois,5/21/2022,IL,0
63,Indiana,4/3/2021,IN,0
63,Indiana,5/15/2021,IN,0
63,Iowa,5/2/2020,IA,0
63,Kentucky,9/12/2020,KY,0
63,Kentucky,10/17/2020,KY,0
63,Kentucky,6/11/2022,KY,0
63,Kentucky,8/27/2022,KY,0
63,Louisiana,8/6/2022,LA,0
63,Maryland,7/25/2020,MD,0
63,Maryland,7/30/2022,MD,0
63,Minnesota,8/22/2020,MN,0
63,Nevada,9/12/2020,NV,0
63,New Hampshire,1/29/2022,NH,0
63,New Jersey,4/30/2022,NJ,0
63,New Mexico,10/2/2021,NM,0
63,Oklahoma,4/25/2020,OK,0
63,Oklahoma,8/14/2021,OK,0
63,Oregon,2/6/2021,OR,0
63,Puerto Rico,5/15/2021,PR,0
63,Rhode Island,2/5/2022,RI,0
63,South Carolina,4/9/2022,SC,0
63,South Carolina,6/11/2022,SC,0
63,South Dakota,1/23/2021,SD,0
63,Tennessee,5/15/2021,TN,0
63,Virginia,5/29/2021,VA,0
63,Virginia,6/25/2022,VA,0
63,Washington,9/3/2022,WA,0
62,Alabama,10/3/2020,AL,0
62,Arizona,7/3/2021,AZ,0
62,Colorado,2/19/2022,CO,0
62,Connecticut,5/1/2021,CT,0
62,Kentucky,8/22/2020,KY,0
62,Massachusetts,7/2/2022,MA,0
62,Minnesota,4/17/2021,MN,0
62,Minnesota,5/15/2021,MN,0
62,Missouri,4/3/2021,MO,0
62,Montana,10/9/2021,MT,0
62,Nevada,7/11/2020,NV,0
62,New Mexico,10/30/2021,NM,0
62,New Mexico,6/11/2022,NM,0
62,New York,6/19/2021,NY,0
62,Ohio,3/26/2022,OH,0
62,Ohio,6/4/2022,OH,0
62,Oklahoma,9/26/2020,OK,0
62,Oklahoma,3/27/2021,OK,0
62,Pennsylvania,7/3/2021,PA,0
62,South Carolina,5/9/2020,SC,0
62,South Carolina,5/30/2020,SC,0
62,South Dakota,1/16/2021,SD,0
62,Tennessee,4/17/2021,TN,0
